600	0.000152235
200	0.0668985
100	0.0761903
100	0.0860566
200	0.161632
300	0.295402
300	0.480638
200	0.664427
100	0.665156
300	0.666383
200	0.860541
100	0.860542
200	0.993624
200	1.19091
200	1.38767
200	1.46447
200	1.48523
200	1.48908
200	1.49832
300	1.50436
10500	1.51879
200	1.55672
300	1.81238
200	1.82866
300	1.82886
200	1.90728
200	1.99255
200	1.99379
300	2.08571
200	2.09138
300	2.10207
300	2.10428
300	2.11931
200	2.11998
300	2.2043
200	2.28181
400	2.30166
300	2.30911
200	2.31959
300	2.5896
300	2.89483
300	2.89587
300	3.01956
300	3.19269
300	3.47881
300	3.47918
300	3.48102
400	3.509
300	3.57088
300	3.57105
300	3.5964
300	3.64473
400	3.67641
300	3.68366
300	3.72468
300	3.83049
300	3.8334
300	3.87437
400	3.87875
400	4.04485
400	4.10769
500	4.14864
500	4.19074
400	4.28542
500	4.47282
500	4.57106
500	4.78171
500	4.81296
500	4.89158
400	4.93399
500	5.00337
500	5.03498
500	5.03976
500	5.04762
500	5.15804
500	5.15945
500	5.25097
500	5.27761
500	5.40913
500	5.44678
500	5.49986
500	5.5174
500	5.51799
500	5.64341
500	5.72045
600	5.73097
500	5.73214
500	5.78254
500	5.91476
600	5.92012
500	5.92294
600	5.92693
600	6.07919
600	6.09406
600	6.23791
600	6.24319
600	6.24718
600	6.41009
600	6.41494
600	6.50484
700	6.5068
600	6.50808
700	6.65755
600	6.66784
600	6.75444
600	6.77728
600	6.98565
700	7.00554
700	7.07216
600	7.34033
600	7.43966
700	7.45671
600	7.57949
700	7.65001
700	7.65137
700	7.69292
600	7.70556
700	7.72212
700	7.75127
700	7.79393
800	8.06853
900	8.07145
800	8.09086
700	8.20148
700	8.21826
800	8.22008
100300	8.39221
700	8.40305
800	8.50627
700	8.57652
700	8.67534
800	8.74704
800	8.75985
800	8.76723
800	8.76871
800	8.85844
700	8.87582
800	8.88455
800	9.11824
800	9.16226
800	9.20106
800	9.20988
800	9.21002
800	9.25371
800	9.35519
900	9.35529
900	9.3559
800	9.39664
900	9.42178
800	9.4449
900	9.5297
900	9.53981
800	9.5776
900	9.84385
800	9.86286
900	9.8671
900	10.1404
900	10.2289
900	10.2511
900	10.4211
900	10.5008
900	10.5411
1000	10.794
900	10.9246
900	11.0621
900	11.0983
1000	11.2543
1000	11.2554
1000	11.2558
1000	11.3193
1000	11.3225
1000	11.4372
1000	11.4924
1000	11.4938
1000	11.6941
1000	11.6956
1000	11.7408
1000	11.7409
1000	11.8955
1000	11.923
1000	11.9456
1000	12.048
1000	12.1974
1000	12.3582
1100	12.386
1000	12.408
1000	12.5765
1100	12.6755
1000	12.6994
1100	12.9304
1100	12.9309
1000	13.1262
1100	13.149
1000	13.1711
1100	13.2869
1100	13.287
1100	13.3187
1100	13.3637
1100	13.4665
1100	13.4722
1100	13.4828
1100	13.6399
1100	13.7105
1100	13.7111
1200	13.7622
1100	13.8082
1100	13.8509
1200	13.9854
1200	14.0122
1100	14.228
1200	14.2428
1200	14.2488
1200	14.2633
1200	14.3908
1200	14.4211
1200	14.4289
1200	14.6298
1200	14.6995
1200	14.7012
1200	14.7012
1200	14.7014
1300	14.7302
1200	14.7486
1300	14.8777
1300	15.0761
1300	15.1001
1300	15.1001
1300	15.1568
